id_estudiante;id_curso;n_reprobaciones;id_semestre
16200129;2010805 ;2;6
16200129;2010802 ;2;6
16200129;2010806 ;2;6
16200131;2010707 ;1;6
16200133;2010707 ;1;6
16200134;2010705 ;1;6
16200134;2010707 ;2;6
16200134;2010703 ;1;6
16200134;2010706 ;1;6
16200134;2010605 ;1;6
16200135;2010707 ;1;6
16200136;2010703 ;1;6
16200136;2010506 ;1;6
16200139;2010403 ;1;6
16200139;2011113 ;1;6
16200139;2010302 ;3;6
16200139;2010303 ;1;6
16200140;2010802 ;1;6
16200142;2010706 ;1;6
16200143;2010707 ;1;6
16200148;2010707 ;1;6
16200149;2010401 ;1;6
16200149;2011115 ;1;6
16200149;2010302 ;1;6
16200150;2010706 ;1;6
16200150;2010707 ;1;6
16200150;2010704 ;2;6
16200151;2011113 ;1;6
16200154;2010802 ;1;6
16200158;2010607 ;2;6
16200159;2010302 ;4;6
16200159;2010401 ;1;6
16200163;2010606 ;2;6
16200163;2010603 ;1;6
16200163;2011115 ;1;6
16200164;2011120 ;1;6
16200164;2010302 ;1;6
16200164;2010501 ;1;6
16200164;2010304 ;1;6
16200170;2010604 ;2;6
16200170;2010504 ;3;6
16200170;2010605 ;2;6
16200170;2010706 ;1;6
16200173;2010707 ;1;6
16200174;2010402 ;2;6
16200174;2010607 ;1;6
16200174;2011115 ;1;6
16200176;2010601 ;1;6
16200176;2010405 ;4;6
16200176;2010603 ;2;6
16200176;2010402 ;2;6
16200177;2010402 ;1;6
16200177;2010504 ;2;6
16200177;2011115 ;1;6
16200177;2010506 ;1;6
16200180;2010706 ;2;6
16200181;2010707 ;1;6
16200183;2010501 ;1;6
16200183;2010506 ;1;6
16200183;2010505 ;1;6
16200185;2010504 ;1;6
16200187;2010707 ;1;6
16200191;2010707 ;1;6
16200192;2010802 ;2;6
16200194;2011116 ;1;6
16200198;2010707 ;1;6
16200199;2010506 ;1;6
16200199;2010402 ;2;6
16200199;2010405 ;2;6
17200003;2010707 ;1;6
17200004;2010503 ;1;6
17200004;2010801 ;1;6
17200004;2010602 ;1;6
17200004;2010706 ;1;6
17200006;2010601 ;1;6
17200006;2010505 ;2;6
17200008;2010305 ;1;6
17200011;2010606 ;1;6
17200011;2010605 ;1;6
17200013;2010304 ;2;6
17200013;2010403 ;1;6
17200013;2010303 ;3;6
17200013;2010405 ;1;6
17200013;2010401 ;1;6
17200016;2010707 ;1;6
17200017;2010707 ;1;6
17200019;2010304 ;1;6
17200019;2010405 ;2;6
17200019;2010402 ;1;6
17200019;2010603 ;1;6
17200024;2010501 ;1;6
17200024;2010405 ;1;6
17200027;2010707 ;1;6
17200030;2010707 ;1;6
17200034;2010505 ;2;6
17200034;2010602 ;1;6
17200034;2010506 ;2;6
17200036;2010506 ;1;6
17200036;2010504 ;1;6
17200037;2010707 ;1;6
17200041;2010402 ;1;6
17200041;2010603 ;1;6
17200041;2010506 ;1;6
17200041;2010405 ;1;6
17200041;2010304 ;1;6
17200043;2010303 ;1;6
17200044;2010707 ;1;6
17200045;2010506 ;1;6
17200045;2010501 ;1;6
17200045;2010404 ;1;6
17200045;2010405 ;2;6
17200047;2010302 ;3;6
17200047;2010303 ;2;6
17200048;2010506 ;1;6
17200048;2010505 ;1;6
17200048;2010501 ;1;6
17200048;2010502 ;1;6
17200049;2010707 ;1;6
17200051;2010205 ;1;6
17200051;2010401 ;1;6
17200051;2011115 ;1;6
17200051;2010204 ;4;6
17200055;2010706 ;1;6
17200055;2010504 ;1;6
17200055;2010405 ;1;6
17200055;2010605 ;1;6
17200057;2010607 ;1;6
17200058;2010707 ;1;6
17200059;2010506 ;1;6
17200060;2011120 ;1;6
17200060;2010402 ;2;6
17200060;2010501 ;1;6
17200060;2010603 ;1;6
17200060;2010204 ;3;6
17200062;2010405 ;1;6
17200062;2010601 ;1;6
17200063;2010504 ;1;6
17200063;2010405 ;1;6
17200063;2010506 ;1;6
17200063;2010402 ;1;6
17200065;2010303 ;1;6
17200067;2010201 ;2;6
17200067;2010303 ;1;6
17200067;2010302 ;3;6
17200067;2010304 ;1;6
17200069;2010401 ;3;6
17200069;2010404 ;3;6
17200069;2010503 ;1;6
17200069;2010406 ;1;6
17200069;2010402 ;3;6
17200071;2010703 ;1;6
17200071;2010305 ;1;6
17200071;2010505 ;1;6
17200071;2010303 ;2;6
17200071;2010502 ;1;6
17200073;2010707 ;1;6
17200125;2010707 ;1;6
17200126;2010602 ;1;6
17200126;2010601 ;1;6
17200126;2010507 ;1;6
17200126;2010603 ;1;6
17200128;2010707 ;1;6
17200130;2010703 ;1;6
17200131;2011115 ;1;6
17200132;2010303 ;2;6
17200132;2010306 ;2;6
17200132;2010302 ;2;6
17200133;2010707 ;1;6
17200136;2010306 ;1;6
17200136;2010303 ;2;6
17200136;2010305 ;2;6
17200136;2010302 ;3;6
17200136;2010501 ;1;6
17200136;2010503 ;1;6
17200136;2010304 ;1;6
17200138;2010607 ;1;6
17200140;2010707 ;1;6
17200141;2010707 ;1;6
17200142;2010304 ;1;6
17200142;2010405 ;1;6
17200142;2010402 ;1;6
17200142;2010603 ;1;6
17200145;2010506 ;1;6
17200146;2010606 ;1;6
17200147;2010707 ;1;6
17200148;2010506 ;2;6
17200152;2010605 ;1;6
17200152;2010506 ;2;6
17200152;2010707 ;1;6
17200152;2010805 ;1;6
17200155;2010707 ;1;6
17200158;2010506 ;1;6
17200159;2010702 ;1;6
17200162;2010402 ;1;6
17200163;2010607 ;1;6
17200164;2010405 ;1;6
17200164;2010302 ;2;6
17200164;2010401 ;2;6
17200164;2011115 ;2;6
17200164;2010204 ;3;6
17200165;2010201 ;2;6
17200165;2010304 ;1;6
17200165;2010203 ;2;6
17200166;2010605 ;1;6
17200168;2010707 ;1;6
17200168;2010605 ;1;6
17200170;2010707 ;1;6
17200171;2010707 ;1;6
17200172;2010707 ;1;6
17200175;2010302 ;2;6
17200175;2010204 ;3;6
17200175;2011116 ;1;6
17200175;2011115 ;1;6
17200176;2010705 ;1;6
17200176;2010701 ;1;6
17200176;2010703 ;1;6
17200176;2010504 ;1;6
17200176;2010602 ;2;6
17200176;2010605 ;2;6
17200177;2010405 ;1;6
17200177;2011115 ;1;6
17200180;2010302 ;1;6
17200180;2010305 ;1;6
17200180;2010204 ;5;6
17200180;2010201 ;3;6
17200181;2011113 ;1;6
17200182;2010405 ;1;6
17200183;2010507 ;1;6
17200186;2010606 ;1;6
17200189;2010603 ;1;6
17200192;2010402 ;1;6
17200197;2010505 ;2;6
17200197;2010601 ;1;6
17200198;2010601 ;2;6
17200198;2010606 ;2;6
17200198;2010707 ;1;6
17200199;2010405 ;1;6
17200199;2010303 ;4;6
17200201;2010601 ;1;6
17200202;2010402 ;4;6
17200202;2010303 ;2;6
17200202;2010401 ;1;6
17200202;2010405 ;3;6
17200209;2010605 ;1;6
17200210;2010605 ;1;6
17200215;2010707 ;1;6
17200216;2011103 ;1;6
17200218;2010402 ;1;6
17200226;2010601 ;1;6
17200228;2010707 ;1;6
17200230;2011115 ;1;6
17200230;2010404 ;1;6
17200233;2010506 ;1;6
17200233;2010607 ;1;6
17200236;2011116 ;1;6
17200237;2010304 ;2;6
17200237;2010305 ;1;6
17200237;2010402 ;1;6
17200238;2011116 ;1;6
17200238;2010707 ;1;6
17200240;2010707 ;1;6
17200240;2010601 ;2;6
17200241;2010304 ;3;6
17200241;2010303 ;2;6
17200241;2010305 ;2;6
17200241;2010505 ;2;6
17200242;2010606 ;1;6
17200242;2010504 ;2;6
17200243;2010505 ;2;6
17200243;2010503 ;1;6
17200244;2010402 ;3;6
17200244;2010703 ;1;6
17200244;2010607 ;1;6
17200244;2011115 ;1;6
17200244;2010606 ;1;6
17200250;2010707 ;1;6
18200001;20118057;1;6
18200001;20118052;1;6
18200001;20118053;1;6
18200001;20118051;1;6
18200001;20118056;1;6
18200006;20118053;1;6
18200006;20118047;2;6
18200009;20118053;1;6
18200009;20118047;1;6
18200009;20118057;1;6
18200012;20118041;1;6
18200014;20118053;1;6
18200015;20118053;1;6
18200015;20118057;1;6
18200017;20118053;1;6
18200020;20118057;1;6
18200020;20118045;1;6
18200020;20118047;1;6
18200020;20118054;1;6
18200020;20118031;3;6
18200021;20118045;2;6
18200023;20118052;1;6
18200023;20118046;1;6
18200024;20118053;1;6
18200025;20118053;1;6
18200027;20118041;1;6
18200028;20118052;1;6
18200029;20118057;1;6
18200031;20118032;1;6
18200031;20118034;1;6
18200031;20118031;1;6
18200032;20118057;1;6
18200032;20118032;3;6
18200032;20118033;2;6
18200032;20118031;3;6
18200032;20118046;1;6
18200032;20118036;2;6
18200033;20118053;1;6
18200037;20118031;2;6
18200039;20118047;1;6
18200039;20118041;1;6
18200039;20118045;1;6
18200039;20118057;1;6
18200041;20118044;2;6
18200042;20118053;1;6
18200042;20118055;1;6
18200042;20118054;1;6
18200042;20118051;1;6
18200042;20118052;1;6
18200042;20118057;1;6
18200042;20118056;1;6
18200048;20118037;1;6
18200048;20118035;2;6
18200048;20118034;1;6
18200048;20118031;2;6
18200048;20118036;1;6
18200049;20118056;1;6
18200053;20118057;1;6
18200053;20118053;1;6
18200056;INO206  ;1;6
18200056;20118034;1;6
18200056;20118037;1;6
18200056;INO205  ;1;6
18200058;20118057;1;6
18200060;20118057;1;6
18200060;20118053;1;6
18200060;20118051;1;6
18200060;20118052;1;6
18200064;20118053;1;6
18200065;20118052;1;6
18200065;20118057;1;6
18200067;20118051;1;6
18200067;20118053;1;6
18200068;20118051;1;6
18200069;20118056;1;6
18200069;20118053;1;6
18200120;20118052;1;6
18200120;20118053;1;6
18200121;20118053;1;6
18200122;20118053;1;6
18200124;20118054;1;6
18200132;20118045;1;6
18200132;20118057;1;6
18200133;20118054;1;6
18200133;20118057;1;6
18200135;20118031;3;6
18200135;20118042;1;6
18200135;20118044;1;6
18200135;20118035;2;6
18200136;20118031;3;6
18200138;20118053;1;6
18200140;20118057;1;6
18200140;20118051;1;6
18200141;20118053;1;6
18200143;20118053;1;6
18200145;20118036;2;6
18200145;20118034;2;6
18200145;20118037;2;6
18200150;20118034;1;6
18200150;20118031;1;6
18200150;20118032;1;6
18200150;20118035;1;6
18200151;20118053;1;6
18200152;20118053;1;6
18200154;20118057;1;6
18200156;20118053;1;6
18200156;20118052;1;6
18200156;20118057;1;6
18200157;20118053;1;6
18200158;20118045;1;6
18200158;20118046;1;6
18200158;20118054;1;6
18200158;20118041;2;6
18200158;20118047;1;6
18200159;20118057;1;6
18200159;20118053;1;6
18200160;20118031;1;6
18200161;20118031;3;6
18200161;20118057;1;6
18200162;20118035;2;6
18200163;20118047;2;6
18200164;20118053;1;6
18200165;20118057;1;6
18200166;20118054;1;6
18200167;20118047;2;6
18200168;20118057;1;6
18200168;20118053;1;6
18200168;20118052;1;6
18200169;20118057;1;6
18200169;20118046;1;6
18200170;20118054;1;6
18200170;20118053;1;6
18200172;20118053;1;6
18200172;20118057;1;6
18200173;20118051;1;6
18200173;20118053;1;6
18200173;20118057;1;6
18200173;20118052;1;6
18200175;20118057;1;6
18200177;20118035;1;6
18200177;20118032;1;6
18200177;20118036;1;6
18200177;20118037;1;6
18200177;20118034;1;6
18200177;20118033;1;6
18200177;20118031;1;6
18200178;20118041;2;6
18200178;20118057;1;6
18200179;20118055;1;6
18200183;20118057;1;6
18200183;20118045;1;6
18200184;20118053;1;6
18200185;20118057;1;6
18200185;20118054;1;6
18200185;20118031;3;6
18200186;20118057;1;6
18200190;20118053;1;6
18200191;20118053;1;6
18200192;20118057;1;6
18200193;20118034;2;6
18200193;20118052;1;6
18200193;20118051;1;6
18200193;20118045;1;6
18200193;20118056;1;6
18200193;20118054;1;6
18200193;20118046;1;6
18200194;20118053;1;6
18200195;20118053;1;6
18200198;20118054;1;6
18200198;20118055;1;6
18200198;20118057;1;6
18200198;20118031;3;6
18200198;20118047;1;6
18200200;20118053;1;6
18200200;20118057;1;6
18200203;20118056;1;6
18200206;20118051;1;6
18200206;20118053;1;6
18200207;20118031;3;6
18200208;20118053;1;6
18200210;20118057;1;6
18200210;20118041;1;6
18200211;20118057;1;6
18200214;20118057;1;6
18200219;20118057;1;6
18200219;20118053;1;6
18200220;20118053;1;6
18200221;INO204  ;2;6
18200221;20118031;3;6
18200225;20118054;1;6
18200225;20118057;1;6
18200225;20118053;1;6
18200225;20118051;1;6
18200225;20118052;1;6
18200226;20118052;1;6
18200226;20118053;1;6
18200226;20118054;1;6
18200233;20118057;1;6
18200233;20118051;1;6
18200233;20118053;1;6
18200235;20118053;1;6
18200236;20118057;1;6
18200240;2010606 ;1;6
18200241;2010601 ;1;6
18200242;2010506 ;1;6
18200246;20118031;2;6
18200332;20118037;2;6
18200332;20118036;2;6
18200332;20118031;2;6
18200332;20118046;2;6
19200009;20118031;1;6
19200012;20118031;1;6
19200027;INO206  ;1;6
19200033;INE013  ;1;6
19200036;INE013  ;1;6
19200048;20118032;1;6
19200048;20118036;1;6
19200048;20118031;1;6
19200050;20118036;1;6
19200051;INO206  ;1;6
19200051;20118031;1;6
19200061;20118036;1;6
19200061;20118032;1;6
19200061;20118033;1;6
19200125;INE013  ;1;6
19200125;20118032;1;6
19200132;20118031;1;6
19200133;20118036;1;6
19200133;20118031;1;6
19200139;20118031;1;6
19200142;2010703 ;1;6
19200142;2010402 ;2;6
19200147;20118036;1;6
19200149;20118031;1;6
19200149;INO205  ;1;6
19200151;INO205  ;2;6
19200151;INO206  ;1;6
19200162;20118036;1;6
19200162;20118034;1;6
19200169;INO206  ;1;6
19200171;20118036;1;6
19200172;20118031;1;6
19200174;INO204  ;1;6
19200174;20118031;1;6
19200174;20118034;1;6
19200175;20118034;1;6
19200175;INO204  ;1;6
19200175;INO206  ;1;6
19200175;INO106  ;1;6
19200178;20118036;1;6
19200180;20118036;1;6
19200183;20118035;1;6
19200183;20118036;1;6
19200189;20118036;1;6
19200192;20118036;1;6
19200195;20118034;1;6
19200196;20118032;1;6
19200196;INO204  ;1;6
19200197;INO204  ;1;6
19200197;INO206  ;1;6
19200197;20118031;1;6
19200197;20118035;1;6
19200204;2010204 ;2;6
19200211;20118036;1;6
19200214;20118036;1;6
19200215;20118031;1;6
19200215;20118036;1;6
19200216;20118031;1;6
19200216;INO204  ;1;6
19200221;20118031;1;6
19200226;20118037;1;6
19200226;20118031;1;6
19200229;INO206  ;1;6
19200231;20118036;1;6
19200238;20118036;1;6
19200240;20118031;1;6
19200240;INO206  ;1;6
19200174;INO204  ;1;6
19200175;INO106  ;1;6
19200175;INO204  ;1;6
19200175;INO206  ;1;6
19200210;INO205  ;1;6
19200229;INO206  ;1;6
09200053;20W0E03 ;1;26
09200053;20W0704 ;1;26
09200056;20W0704 ;1;26
09200056;20W0902 ;1;26
09200056;20W0103 ;1;26
09200139;20W0401 ;2;26
09200139;20W0402 ;9;26
10200071;20W0502 ;1;26
10200143;20W0603 ;1;26
10200144;20W1004 ;1;26
10200144;20W1005 ;1;26
10200151;20W0704 ;1;26
10200151;20W1002 ;2;26
10200157;20W0503 ;8;26
10200157;20W0702 ;1;26
10200234;20W0704 ;1;26
10200234;20W0E01 ;1;26
11200037;20W0E01 ;1;26
11200037;20W0705 ;1;26
11200039;20W1002 ;1;26
11200129;20W0702 ;2;26
11200129;20W0E08 ;3;26
11200129;20W0605 ;1;26
11200132;20W0E10 ;1;26
11200142;20W0703 ;1;26
11200142;20W0705 ;1;26
11200142;20W0605 ;3;26
11200156;20W0806 ;1;26
11200156;20W0705 ;1;26
11200157;20W0605 ;3;26
11200157;20W0604 ;2;26
11200158;20W0701 ;1;26
11200164;20W0E08 ;1;26
11200164;20W0905 ;1;26
11200164;20W1005 ;1;26
11200164;20W0E03 ;1;26
11200164;20W0603 ;3;26
11200164;20W0E05 ;1;26
11200164;20W0605 ;4;26
11200164;20W0601 ;4;26
11200165;20W0701 ;1;26
11200165;20W0806 ;1;26
11200165;20W0705 ;1;26
11200166;20W0503 ;5;26
11200166;20W0603 ;2;26
11200166;20W0601 ;2;26
11200169;20W0705 ;1;26
11200169;20W0605 ;2;26
11200184;20W0503 ;1;26
11200184;20W0401 ;1;26
11200184;20W0302 ;4;26
11200184;20W0504 ;2;26
12200058;20W0401 ;1;26
12200058;20W0403 ;1;26
12200061;20W0E11 ;1;26
12200061;20W0806 ;1;26
12200061;20W0705 ;1;26
12200061;20W0E08 ;1;26
12200061;20W0E01 ;2;26
12200061;20W0701 ;1;26
12200070;20W0705 ;1;26
12200070;20W0806 ;1;26
12200070;20W0E03 ;1;26
12200070;20W0E10 ;2;26
12200189;20W0704 ;1;26
12200190;20W1002 ;2;26
12200190;20W0704 ;1;26
12200190;20W0701 ;1;26
12200191;20W0705 ;1;26
12200197;20W1005 ;1;26
12200198;20W0704 ;1;26
12200198;20W0701 ;1;26
12200201;20W0704 ;1;26
12200201;20W0705 ;1;26
12200204;20W0705 ;2;26
12200204;20W0704 ;1;26
12200204;20W0E05 ;1;26
12200204;20W0E01 ;1;26
12200204;20W0E10 ;1;26
12200205;20W0701 ;1;26
12200205;20W1002 ;1;26
12200205;20W0704 ;1;26
12200220;20W0402 ;4;26
13200048;20W0605 ;1;26
13200050;20W07056;1;26
13200050;20W0E03 ;1;26
13200050;20W0106 ;1;26
13200050;20W0702 ;1;26
13200050;20W0103 ;1;26
13200050;20W0403 ;1;26
13200055;20W0704 ;1;26
13200115;20W0705 ;1;26
13200123;20W0106 ;1;26
13200123;20W0705 ;1;26
13200123;20W0806 ;1;26
13200123;20W0604 ;1;26
13200123;20W0703 ;1;26
13200123;20W0103 ;1;26
13200123;20W0605 ;1;26
13200123;20W0905 ;1;26
13200212;20W0701 ;1;26
13200212;20W0705 ;3;26
13200212;20W1005 ;1;26
14130203;20W0602 ;1;26
14200041;20W0701 ;1;26
14200041;20W0905 ;1;26
14200041;20W0704 ;1;26
14200041;20W0E02 ;1;26
14200041;20W0E10 ;1;26
14200047;20W0E02 ;1;26
14200049;20W0705 ;1;26
14200049;20W0603 ;1;26
14200050;20W0106 ;1;26
14200050;20W0103 ;1;26
14200050;20W0701 ;1;26
14200051;20W0805 ;4;26
14200051;20W0E02 ;1;26
14200052;20W0401 ;2;26
14200052;20W0402 ;3;26
14200052;20W0302 ;2;26
14200055;20W0905 ;2;26
14200055;20W0602 ;2;26
14200058;20W0806 ;1;26
14200058;20W0802 ;1;26
14200058;20W0103 ;1;26
14200058;20W0505 ;2;26
14200181;20W0604 ;1;26
14200187;20W0103 ;1;26
14200187;20W0802 ;1;26
14200193;20W1003 ;1;26
14200193;20W0803 ;1;26
14200193;20W0106 ;1;26
14200193;20W0701 ;1;26
14200193;20W0902 ;1;26
14200193;20W0E01 ;1;26
14200193;20W0103 ;1;26
14200193;20W0806 ;1;26
14200194;20W0503 ;1;26
14200197;20W0705 ;1;26
14200205;20W0E01 ;1;26
14200224;20W0601 ;1;26
14200224;20W0805 ;1;26
14200239;20W0401 ;2;26
15200063;20W0602 ;3;26
15200063;20W0805 ;2;26
15200068;20W0605 ;1;26
15200072;20W0207 ;2;26
15200073;20W0E03 ;1;26
15200077;20W0E10 ;1;26
15200078;20W0E01 ;1;26
15200081;20W0E03 ;1;26
15200081;20W0602 ;1;26
15200081;20W0601 ;1;26
15200083;20W0E03 ;1;26
15200085;20W0402 ;4;26
15200085;20W0404 ;1;26
15200085;20W0401 ;1;26
15200085;20W0406 ;1;26
15200086;20W0E03 ;1;26
15200086;20W0E01 ;1;26
15200089;20W0E01 ;1;26
15200198;20W0506 ;1;26
15200198;20W0403 ;1;26
15200202;20W0304 ;1;26
15200202;20W0402 ;2;26
15200202;20W0302 ;2;26
15200205;20W0503 ;2;26
15200210;20W0E03 ;1;26
15200210;20W0704 ;3;26
15200213;20W0405 ;1;26
15200213;20W0207 ;1;26
15200213;20W0401 ;3;26
15200214;20W0806 ;1;26
15200223;20W0E01 ;1;26
15200224;20W0703 ;1;26
15200224;20W0605 ;1;26
15200224;20W0702 ;1;26
15200226;20W0203 ;1;26
15200231;20W0904 ;1;26
15200232;20W0E01 ;1;26
15200232;20W0806 ;2;26
15200233;20W0904 ;1;26
15200241;20W0406 ;1;26
15200241;20W0505 ;2;26
15200241;20W0503 ;2;26
15200241;20W0403 ;1;26
15200250;20W0605 ;1;26
16200055;20W0402 ;2;26
16200055;20W0404 ;1;26
16200055;20W0603 ;1;26
16200055;20W0505 ;1;26
16200056;20W0303 ;1;26
16200056;20W0302 ;1;26
16200059;20W0703 ;1;26
16200070;20W0505 ;1;26
16200070;20W0705 ;1;26
16200070;20W0506 ;1;26
16200074;20W0602 ;1;26
16200078;20W0604 ;1;26
16200081;20W0401 ;1;26
16200081;20W0402 ;1;26
16200087;20W0603 ;1;26
16200091;20W0505 ;1;26
16200091;20W0502 ;2;26
16200091;20W0501 ;2;26
16200094;20W0505 ;2;26
16200094;20W0602 ;2;26
16200203;20W0505 ;3;26
16200206;20W0703 ;1;26
16200206;20W0705 ;1;26
16200206;20W0505 ;2;26
16200207;20W0202 ;1;26
16200208;20W0404 ;2;26
16200208;20W0505 ;2;26
16200211;20W0603 ;1;26
16200211;20W0602 ;1;26
16200211;20W0705 ;1;26
16200217;20W0402 ;2;26
16200217;20W0305 ;1;26
16200219;20W0601 ;1;26
16200219;20W0603 ;1;26
16200222;20W0305 ;2;26
16200222;20W0201 ;3;26
16200222;20W0205 ;2;26
16200223;20W0201 ;3;26
16200223;20W0205 ;3;26
16200223;20W0207 ;2;26
16200225;20W0304 ;2;26
16200229;20W0201 ;2;26
16200232;20W0505 ;1;26
16200233;20W0302 ;2;26
16200233;20W0402 ;1;26
16200233;20W0404 ;2;26
16200233;20W0401 ;1;26
16200233;20W0305 ;2;26
16200233;20W0405 ;1;26
16200237;20W0403 ;2;26
16200240;20W0401 ;1;26
16200255;20W0404 ;1;26
16200257;20W0505 ;1;26
16200257;20W0404 ;4;26
16200257;20W0403 ;1;26
16200257;20W0501 ;1;26
16200258;20W0704 ;1;26
16200263;20W0202 ;2;26
16200263;20W0203 ;3;26
16200263;20W0205 ;2;26
16200263;20W0207 ;3;26
16200263;20W0201 ;3;26
16200264;20W0E01 ;1;26
16200265;20W0401 ;3;26
16200265;20W0302 ;1;26
16200265;20W0404 ;3;26
17200075;20W0505 ;1;26
17200075;20W0502 ;1;26
17200076;20W0207 ;1;26
17200076;20W0402 ;1;26
17200076;20W0205 ;3;26
17200076;20W0203 ;3;26
17200076;20W0401 ;1;26
17200076;20W0204 ;1;26
17200085;20W0603 ;1;26
17200095;20W0603 ;1;26
17200096;20W0601 ;1;26
17200096;20W0605 ;1;26
17200096;20W0602 ;1;26
17200098;20W0603 ;1;26
17200102;20W0603 ;1;26
17200102;20W0404 ;3;26
17200102;20W0705 ;2;26
17200102;20W0401 ;3;26
17200107;20W0602 ;2;26
17200109;20W0505 ;1;26
17200109;20W0605 ;2;26
17200109;20W0E05 ;1;26
17200109;20W0E03 ;1;26
17200109;20W0705 ;2;26
17200114;20W0602 ;2;26
17200116;20W0603 ;1;26
17200119;20W0603 ;1;26
17200120;20W0405 ;1;26
17200121;20W0305 ;1;26
17200121;20W0303 ;1;26
17200121;20W0302 ;1;26
17200121;20W0404 ;1;26
17200258;20W0301 ;2;26
17200258;20W0304 ;4;26
17200258;20W0302 ;2;26
17200258;20W0305 ;2;26
17200259;20W0402 ;1;26
17200259;20W0404 ;1;26
17200260;20W0402 ;2;26
17200262;20W0505 ;2;26
17200262;20W0603 ;1;26
17200266;20W0201 ;2;26
17200268;20W0506 ;1;26
17200268;20W0401 ;1;26
17200270;20W0401 ;1;26
17200273;20W0603 ;1;26
17200277;20W0305 ;1;26
17200278;20W0302 ;3;26
17200278;20W0404 ;1;26
17200278;20W0402 ;2;26
17200278;20W0401 ;2;26
17200279;20W0201 ;2;26
17200282;20W0301 ;1;26
17200295;20W0401 ;2;26
17200295;20W0402 ;1;26
17200295;20W0404 ;1;26
17200297;20W0505 ;3;26
17200299;20W0E01 ;1;26
17200300;20W0203 ;2;26
17200300;20W0304 ;2;26
17200300;20W0301 ;1;26
17200300;20W0204 ;4;26
17200302;20W0603 ;1;26
17200306;20W07056;1;26
17200306;20W0506 ;1;26
17200309;20W0105 ;2;26
17200309;20W0101 ;2;26
17200309;20W0102 ;2;26
17200312;20W0602 ;1;26
17200312;20W07056;1;26
17200312;20W0705 ;1;26
17200312;20W0604 ;1;26
17200314;20W0705 ;1;26
17200315;20W0603 ;1;26
17200318;20W0401 ;3;26
17200322;20W0302 ;2;26
17200322;20W0303 ;1;26
17200322;20W0505 ;1;26
17200323;20W0602 ;2;26
17200324;20W0604 ;1;26
17200331;20W0E03 ;1;26
18200070;202W0501;1;26
18200070;202W0407;1;26
18200070;202W0505;1;26
18200071;202W0501;1;26
18200072;202W0501;1;26
18200076;202W0503;1;26
18200076;202W0405;1;26
18200083;202W0301;2;26
18200083;202W0303;2;26
18200086;202W0501;1;26
18200095;202W0504;1;26
18200095;202W0501;1;26
18200097;202W0501;1;26
18200098;202W0501;1;26
18200099;202W0501;1;26
18200099;202W0507;1;26
18200099;202W0504;1;26
18200099;202W0505;1;26
18200099;202W0503;1;26
18200099;202W0502;1;26
18200105;202W0501;1;26
18200106;202W0303;1;26
18200108;202W0301;3;26
18200108;202W0305;2;26
18200109;202W0307;2;26
18200113;202W0501;1;26
18200116;202W0505;1;26
18200116;202W0501;1;26
18200118;202W0307;2;26
18200118;202W0301;2;26
18200248;202W0502;1;26
18200248;202W0501;1;26
18200248;202W0504;1;26
18200250;202W0304;2;26
18200250;202W0302;2;26
18200250;202W0301;3;26
18200250;202W0407;2;26
18200250;202W0402;1;26
18200251;202W0407;1;26
18200251;202W0301;2;26
18200252;202W0301;2;26
18200253;202W0501;1;26
18200257;202W0301;3;26
18200260;202W0401;2;26
18200261;202W0305;1;26
18200261;202W0306;1;26
18200265;202W0405;1;26
18200268;202W0501;1;26
18200270;202W0501;1;26
18200275;202W0501;1;26
18200275;202W0504;1;26
18200276;202W0501;1;26
18200277;202W0501;1;26
18200278;202W0301;1;26
18200278;202W0303;1;26
18200278;202W0306;1;26
18200282;202W0501;1;26
18200289;202W0301;3;26
18200293;202W0501;1;26
18200296;202W0507;1;26
18200296;202W0405;1;26
18200296;202W0407;2;26
18200296;202W0301;3;26
18200297;202W0505;1;26
18200299;202W0301;2;26
18200306;202W0504;1;26
18200307;202W0501;1;26
18200309;202W0301;1;26
18200313;202W0501;1;26
18200318;202W0407;1;26
18200318;202W0301;3;26
18200319;202W0504;1;26
18200319;202W0501;1;26
18200324;202W0502;1;26
18200325;202W0501;1;26
18200330;20W0602 ;1;26
18200331;202W0301;1;26
19200067;202W0301;1;26
19200067;202W0307;1;26
19200070;202W0301;1;26
19200071;202W0303;1;26
19200074;202W0301;1;26
19200080;202W0301;1;26
19200081;202W0301;1;26
19200094;202W0301;1;26
19200097;202W0303;1;26
19200099;202W0301;1;26
19200100;202W0301;1;26
19200105;202W0301;1;26
19200105;202W0307;1;26
19200107;202W0303;1;26
19200107;202W0301;1;26
19200109;202W0301;1;26
19200111;202W0303;1;26
19200115;202W0301;1;26
19200252;202W0301;1;26
19200255;202W0301;1;26
19200256;202W0301;1;26
19200258;202W0301;1;26
19200259;202W0301;1;26
19200269;202W0307;1;26
19200269;202W0301;1;26
19200271;202W0301;1;26
19200278;202W0301;1;26
19200280;202W0301;1;26
19200282;202W0301;1;26
19200285;INO206  ;1;26
19200285;202W0301;1;26
19200289;202W0405;1;26
19200290;202W0301;1;26
19200292;202W0301;1;26
19200300;202W0301;1;26
19200301;202W0301;1;26
19200302;202W0301;1;26
19200305;202W0301;1;26
19200315;202W0301;1;26
19200315;202W0307;1;26
19200320;202W0301;1;26
19200324;202W0301;1;26
19200327;202W0301;1;26
