id_ct;id_estudiante;id_curso;id_semestre;nota;id_ciclo
144908;14200091;2010302;2;6;15
144909;17200157;2010302;2;12;15
144910;17200188;2010302;2;4;15
144911;17200192;2010302;2;4;15
144912;17200199;2010302;2;3;15
144913;14200128;2010302;2;8;15
144914;17200218;2010302;2;7;15
144915;14200007;2010302;2;0;15
144916;16200177;2010302;2;6;15
144917;16200199;2010302;2;13;15
144918;17200145;2010302;2;6;15
144919;17200024;2010302;2;0;15
144920;16200179;2010302;2;13;15
144921;17200013;2010302;2;6;15
144922;16200125;2010302;2;8;15
144923;16200021;2010302;2;4;15
144924;17200015;2010302;2;12;15
144925;17200054;2010302;2;0;15
144926;14200109;2010302;2;0;15
144927;16200139;2010302;2;9;15
144928;15200176;2010302;2;1;15
144929;15200181;2010302;2;2;15
144930;17200060;2010302;2;4;15
144931;17200063;2010302;2;0;15
144932;15200057;2010302;2;12;15
144933;16200016;2010302;2;6;15
144934;17200043;2010302;2;4;15
144935;17200187;2010302;2;12;15
144936;17200176;2010303;2;12;15
144937;17200156;2010303;2;13;15
144938;16200145;2010303;2;4;15
144939;17200063;2010303;2;13;15
144940;17200068;2010303;2;9;15
144941;17200045;2010303;2;3;15
144942;14200091;2010303;2;6;15
144943;17200189;2010303;2;12;15
144944;17200190;2010303;2;10;15
144945;17200158;2010303;2;13;15
144946;17200199;2010303;2;0;15
144947;17200202;2010303;2;4;15
144948;17200207;2010303;2;11;15
144949;17200129;2010303;2;14;15
144950;17200214;2010303;2;7;15
144951;17200230;2010303;2;5;15
144952;17200236;2010303;2;11;15
144953;17200136;2010303;2;0;15
144954;15200145;2010303;2;3;15
144955;17200144;2010303;2;14;15
144956;17200237;2010303;2;11;15
144957;17200243;2010303;2;8;15
144958;17200244;2010303;2;11;15
144959;14200002;2010303;2;7;15
144960;17200162;2010303;2;14;15
144961;14200070;2010303;2;11;15
144962;14200089;2010303;2;7;15
144963;16200159;2010303;2;11;15
144964;16200178;2010303;2;3;15
144965;17200013;2010303;2;2;15
144966;16200164;2010303;2;5;15
144967;17200015;2010303;2;14;15
144968;17200018;2010303;2;8;15
144969;17200019;2010303;2;10;15
144970;17200054;2010303;2;4;15
144971;15200176;2010303;2;4;15
144972;15200181;2010303;2;0;15
144973;17200059;2010303;2;11;15
144974;17200062;2010303;2;3;15
144975;16200115;2010303;2;7;15
144976;17200063;2010304;2;6;15
144977;17200068;2010304;2;11;15
144978;17200045;2010304;2;11;15
144979;17200158;2010304;2;7;15
144980;17200201;2010304;2;10;15
144981;17200202;2010304;2;2;15
144982;17200207;2010304;2;11;15
144983;16200037;2010304;2;10;15
144984;17200129;2010304;2;12;15
144985;17200216;2010304;2;10;15
144986;17200230;2010304;2;7;15
144987;17200236;2010304;2;11;15
144988;16200174;2010304;2;12;15
144989;16200176;2010304;2;0;15
144990;15200145;2010304;2;4;15
144991;16200199;2010304;2;3;15
144992;17200144;2010304;2;14;15
144993;17200241;2010304;2;7;15
144994;17200243;2010304;2;11;15
144995;17200162;2010304;2;8;15
144996;14200089;2010304;2;6;15
144997;16200050;2010304;2;11;15
144998;17200013;2010304;2;3;15
144999;16200012;2010304;2;5;15
145000;17200069;2010304;2;13;15
145001;17200152;2010304;2;11;15
145002;16200024;2010304;2;9;15
145003;17200054;2010304;2;6;15
145004;14200109;2010304;2;0;15
145005;16200136;2010304;2;12;15
145006;14200034;2010304;2;0;15
145007;15200176;2010304;2;3;15
145008;17200057;2010304;2;8;15
145009;17200028;2010304;2;14;15
145010;15200006;2010304;2;4;15
145011;17200174;2010305;2;12;15
145012;17200183;2010305;2;10;15
145013;17200065;2010305;2;13;15
145014;16200003;2010305;2;11;15
145015;16200123;2010305;2;8;15
145016;17200045;2010305;2;5;15
145017;17200048;2010305;2;13;15
145018;17200188;2010305;2;15;15
145019;17200158;2010305;2;12;15
145020;17200199;2010305;2;12;15
145021;17200201;2010305;2;11;15
145022;17200205;2010305;2;12;15
145023;16200170;2010305;2;13;15
145024;14200007;2010305;2;8;15
145025;17200226;2010305;2;2;15
145026;17200230;2010305;2;10;15
145027;17200233;2010305;2;14;15
145028;17200236;2010305;2;12;15
145029;17200142;2010305;2;13;15
145030;16200174;2010305;2;11;15
145031;16200176;2010305;2;0;15
145032;17200136;2010305;2;1;15
145033;15200145;2010305;2;6;15
145034;17200144;2010305;2;11;15
145035;17200145;2010305;2;15;15
145036;17200162;2010305;2;13;15
145037;17200041;2010305;2;2;15
145038;17200024;2010305;2;0;15
145039;14200011;2010305;2;0;15
145040;16200185;2010305;2;16;15
145041;17200019;2010305;2;10;15
145042;16200012;2010305;2;7;15
145043;17200069;2010305;2;12;15
145044;17200054;2010305;2;1;15
145045;14200109;2010305;2;8;15
145046;16200139;2010305;2;11;15
145047;14200034;2010305;2;13;15
145048;17200062;2010305;2;9;15
145049;16200105;2010305;2;3;15
145050;15200006;2010305;2;0;15
145051;17200038;2010305;2;13;15
145052;17200042;2010305;2;11;15
145053;17200043;2010305;2;11;15
145054;16200123;2010306;2;2;15
145055;17200192;2010306;2;11;15
145056;17200202;2010306;2;11;15
145057;17200214;2010306;2;12;15
145058;17200241;2010306;2;12;15
145059;15200048;2010306;2;12;15
145060;15200181;2010306;2;1;15
145061;17200038;2010306;2;9;15
145062;17200043;2010306;2;7;15
145063;17200179;2010306;2;13;15
145064;17200182;2010306;2;12;15
145065;17200068;2010306;2;12;15
145066;16200003;2010306;2;13;15
145067;17200190;2010306;2;12;15
145068;17200219;2010306;2;12;15
145069;17200236;2010306;2;12;15
145070;17200145;2010306;2;12;15
145071;16200201;2010306;2;13;15
145072;18200240;2010306;2;12;15
145073;16200179;2010306;2;12;15
145074;18200242;2010306;2;12;15
145075;19200164;2010306;2;13;15
145076;17200148;2010306;2;12;15
145077;17200057;2010306;2;12;15
145078;17200034;2010306;2;12;15
145079;17200171;2010306;2;12;15
145080;17200157;2010306;2;13;15
145081;17200158;2010306;2;13;15
145082;17200197;2010306;2;12;15
145083;17200207;2010306;2;13;15
145084;15200101;2010306;2;12;15
145085;14200070;2010306;2;12;15
145086;16200125;2010306;2;12;15
145087;16200164;2010306;2;12;15
145088;17200019;2010306;2;12;15
145089;17200055;2010306;2;13;15
145090;17200062;2010306;2;12;15
145091;17200181;2010306;2;11;15
145092;17200063;2010306;2;11;15
145093;17200045;2010306;2;13;15
145094;16200199;2010306;2;11;15
145095;17200237;2010306;2;10;15
145096;17200240;2010306;2;11;15
145097;17200011;2010306;2;12;15
145098;17200069;2010306;2;10;15
145099;17200028;2010306;2;15;15
145100;17200033;2010306;2;16;15
145101;17200174;2010401;2;13;16
145102;17200179;2010401;2;11;16
145103;16200032;2010401;2;14;16
145104;17200068;2010401;2;12;16
145105;16200003;2010401;2;13;16
145106;16200120;2010401;2;0;16
145107;17200186;2010401;2;13;16
145108;17200189;2010401;2;12;16
145109;17200190;2010401;2;11;16
145110;17200192;2010401;2;6;16
145111;17200200;2010401;2;11;16
145112;17200202;2010401;2;0;16
145113;17200206;2010401;2;9;16
145114;17200126;2010401;2;12;16
145115;17200129;2010401;2;14;16
145116;17200130;2010401;2;8;16
145117;17200214;2010401;2;9;16
145118;17200139;2010401;2;5;16
145119;17200216;2010401;2;11;16
145120;15200141;2010401;2;7;16
145121;15200142;2010401;2;11;16
145122;15200109;2010401;2;9;16
145123;17200163;2010401;2;12;16
145124;17200230;2010401;2;12;16
145125;17200235;2010401;2;13;16
145126;17200236;2010401;2;9;16
145127;16200174;2010401;2;9;16
145128;15200145;2010401;2;7;16
145129;17200242;2010401;2;11;16
145130;17200243;2010401;2;11;16
145131;17200244;2010401;2;11;16
145132;17200146;2010401;2;4;16
145133;14200089;2010401;2;11;16
145134;17200006;2010401;2;11;16
145135;14200011;2010401;2;0;16
145136;16200050;2010401;2;9;16
145137;16200179;2010401;2;12;16
145138;17200012;2010401;2;13;16
145139;17200013;2010401;2;0;16
145140;16200012;2010401;2;10;16
145141;17200169;2010401;2;15;16
145142;17200168;2010401;2;13;16
145143;15200048;2010401;2;11;16
145144;16200136;2010401;2;13;16
145145;17200023;2010401;2;14;16
145146;14200178;2010401;2;9;16
145147;17200057;2010401;2;12;16
145148;15200057;2010401;2;7;16
145149;17200034;2010401;2;12;16
145150;16200118;2010401;2;6;16
145151;17200038;2010401;2;11;16
145152;17200171;2010402;2;16;16
145153;17200172;2010402;2;14;16
145154;17200173;2010402;2;17;16
145155;17200179;2010402;2;13;16
145156;16200145;2010402;2;12;16
145157;15200022;2010402;2;15;16
145158;16200122;2010402;2;12;16
145159;17200186;2010402;2;16;16
145160;17200189;2010402;2;14;16
145161;17200190;2010402;2;12;16
145162;15200129;2010402;2;12;16
145163;15200132;2010402;2;14;16
145164;17200206;2010402;2;15;16
145165;17200126;2010402;2;11;16
145166;17200129;2010402;2;17;16
145167;17200130;2010402;2;16;16
145168;17200139;2010402;2;12;16
145169;17200216;2010402;2;15;16
145170;17200219;2010402;2;14;16
145171;15200141;2010402;2;3;16
145172;17200230;2010402;2;15;16
145173;17200233;2010402;2;15;16
145174;17200236;2010402;2;17;16
145175;17200135;2010402;2;15;16
145176;17200144;2010402;2;17;16
145177;17200146;2010402;2;12;16
145178;16200201;2010402;2;17;16
145179;17200006;2010402;2;13;16
145180;17200012;2010402;2;13;16
145181;17200052;2010402;2;16;16
145182;16200012;2010402;2;11;16
145183;14200036;2010402;2;12;16
145184;17200023;2010402;2;17;16
145185;17200057;2010402;2;16;16
145186;17200058;2010402;2;15;16
145187;17200028;2010402;2;16;16
145188;17200034;2010402;2;14;16
145189;16200115;2010402;2;14;16
145190;17200044;2010402;2;19;16
145191;16200017;2010402;2;12;16
145192;17200174;2010402;2;0;16
145193;16200118;2010402;2;3;16
145194;17200045;2010402;2;9;16
145195;16200151;2010402;2;0;16
145196;17200202;2010402;2;0;16
145197;17200205;2010402;2;2;16
145198;16200174;2010402;2;2;16
145199;16200176;2010402;2;0;16
145200;17200134;2010402;2;14;16
145201;15200145;2010402;2;2;16
145202;17200242;2010402;2;7;16
145203;17200243;2010402;2;6;16
145204;17200244;2010402;2;0;16
145205;16200004;2010402;2;0;16
145206;16200183;2010402;2;0;16
145207;17200153;2010402;2;2;16
145208;17200055;2010402;2;0;16
145209;16200136;2010402;2;0;16
145210;16200137;2010402;2;0;16
145211;17200042;2010402;2;13;16
145212;17200176;2010403;2;13;16
145213;17200063;2010403;2;13;16
145214;16200120;2010403;2;0;16
145215;16200122;2010403;2;11;16
145216;17200045;2010403;2;11;16
145217;17200187;2010403;2;15;16
145218;17200197;2010403;2;12;16
145219;17200200;2010403;2;11;16
145220;17200201;2010403;2;12;16
145221;17200205;2010403;2;14;16
145222;17200126;2010403;2;15;16
145223;17200216;2010403;2;12;16
145224;17200218;2010403;2;13;16
145225;17200130;2010403;2;14;16
145226;15200141;2010403;2;16;16
145227;17200164;2010403;2;12;16
145228;17200230;2010403;2;16;16
145229;17200235;2010403;2;13;16
145230;17200142;2010403;2;13;16
145231;16200174;2010403;2;12;16
145232;17200136;2010403;2;12;16
145233;15200145;2010403;2;16;16
145234;17200243;2010403;2;11;16
145235;17200146;2010403;2;11;16
145236;14200070;2010403;2;13;16
145237;17200011;2010403;2;15;16
145238;17200013;2010403;2;4;16
145239;15200034;2010403;2;14;16
145240;16200183;2010403;2;0;16
145241;14200089;2010403;2;13;16
145242;17200152;2010403;2;18;16
145243;17200054;2010403;2;14;16
145244;17200055;2010403;2;14;16
145245;17200059;2010403;2;15;16
145246;14200111;2010403;2;14;16
145247;15200057;2010403;2;14;16
145248;16200115;2010403;2;12;16
145249;17200181;2010404;2;11;16
145250;17200072;2010404;2;12;16
145251;17200206;2010404;2;11;16
145252;17200210;2010404;2;12;16
145253;16200037;2010404;2;10;16
145254;17200126;2010404;2;12;16
145255;17200139;2010404;2;13;16
145256;17200218;2010404;2;5;16
145257;17200130;2010404;2;9;16
145258;17200135;2010404;2;9;16
145259;17200240;2010404;2;12;16
145260;17200005;2010404;2;11;16
145261;17200006;2010404;2;11;16
145262;16200179;2010404;2;12;16
145263;17200012;2010404;2;12;16
145264;16200003;2010404;2;10;16
145265;17200055;2010404;2;1;16
145266;16200136;2010404;2;12;16
145267;17200023;2010404;2;13;16
145268;17200029;2010404;2;9;16
145269;17200034;2010404;2;11;16
145270;17200172;2010404;2;12;16
145271;17200173;2010404;2;11;16
145272;17200174;2010404;2;11;16
145273;17200183;2010404;2;13;16
145274;16200118;2010404;2;7;16
145275;16200122;2010404;2;11;16
145276;17200157;2010404;2;11;16
145277;15200128;2010404;2;11;16
145278;15200129;2010404;2;8;16
145279;15200131;2010404;2;11;16
145280;15200132;2010404;2;8;16
145281;17200201;2010404;2;9;16
145282;17200161;2010404;2;12;16
145283;15200111;2010404;2;11;16
145284;17200233;2010404;2;12;16
145285;16200174;2010404;2;11;16
145286;17200024;2010404;2;11;16
145287;16200158;2010404;2;11;16
145288;16200125;2010404;2;12;16
145289;16200012;2010404;2;11;16
145290;17200168;2010404;2;12;16
145291;17200152;2010404;2;11;16
145292;16200024;2010404;2;11;16
145293;15200047;2010404;2;11;16
145294;16200137;2010404;2;11;16
145295;15200175;2010404;2;9;16
145296;17200022;2010404;2;15;16
145297;15200114;2010404;2;11;16
145298;17200028;2010404;2;11;16
145299;15200188;2010404;2;13;16
145300;17200033;2010404;2;11;16
145301;17200179;2010404;2;13;16
145302;16200120;2010404;2;0;16
145303;17200192;2010404;2;12;16
145304;16200148;2010404;2;13;16
145305;15200101;2010404;2;14;16
145306;16200176;2010404;2;12;16
145307;16200050;2010404;2;12;16
145308;16200004;2010404;2;8;16
145309;15200048;2010404;2;13;16
145310;15200061;2010404;2;11;16
145311;17200197;2010404;2;4;16
145312;17200216;2010404;2;0;16
145313;17200163;2010404;2;2;16
145314;14200087;2010404;2;11;16
145315;17200057;2010404;2;0;16
145316;17200172;2010405;2;13;16
145317;16200145;2010405;2;7;16
145318;17200189;2010405;2;14;16
145319;17200159;2010405;2;12;16
145320;17200193;2010405;2;14;16
145321;17200070;2010405;2;14;16
145322;17200072;2010405;2;8;16
145323;15200129;2010405;2;6;16
145324;15200131;2010405;2;6;16
145325;15200132;2010405;2;6;16
145326;17200201;2010405;2;9;16
145327;17200161;2010405;2;14;16
145328;17200126;2010405;2;10;16
145329;17200129;2010405;2;14;16
145330;17200218;2010405;2;14;16
145331;17200130;2010405;2;14;16
145332;15200141;2010405;2;0;16
145333;15200109;2010405;2;8;16
145334;17200163;2010405;2;7;16
145335;17200225;2010405;2;15;16
145336;17200233;2010405;2;15;16
145337;16200177;2010405;2;15;16
145338;16200196;2010405;2;7;16
145339;17200024;2010405;2;7;16
145340;17200013;2010405;2;0;16
145341;17200050;2010405;2;15;16
145342;17200052;2010405;2;14;16
145343;17200015;2010405;2;14;16
145344;17200020;2010405;2;13;16
145345;17200167;2010405;2;9;16
145346;15200176;2010405;2;4;16
145347;17200022;2010405;2;6;16
145348;17200023;2010405;2;9;16
145349;17200059;2010405;2;8;16
145350;17200061;2010405;2;10;16
145351;17200026;2010405;2;13;16
145352;17200027;2010405;2;13;16
145353;16200112;2010405;2;7;16
145354;17200031;2010405;2;15;16
145355;17200173;2010405;2;9;16
145356;17200174;2010405;2;11;16
145357;16200032;2010405;2;14;16
145358;16200143;2010405;2;6;16
145359;16200120;2010405;2;0;16
145360;16200122;2010405;2;3;16
145361;16200151;2010405;2;3;16
145362;17200125;2010405;2;13;16
145363;16200037;2010405;2;3;16
145364;17200216;2010405;2;11;16
145365;17200226;2010405;2;3;16
145366;16200176;2010405;2;0;16
145367;17200134;2010405;2;13;16
145368;17200135;2010405;2;1;16
145369;17200244;2010405;2;0;16
145370;14200087;2010405;2;0;16
145371;16200006;2010405;2;6;16
145372;17200152;2010405;2;4;16
145373;17200153;2010405;2;1;16
145374;16200137;2010405;2;2;16
145375;16200105;2010405;2;7;16
145376;16200113;2010405;2;0;16
145377;16200115;2010405;2;2;16
145378;17200179;2010406;2;13;16
145379;17200068;2010406;2;13;16
145380;17200189;2010406;2;14;16
145381;17200190;2010406;2;12;16
145382;17200207;2010406;2;14;16
145383;17200161;2010406;2;14;16
145384;17200126;2010406;2;13;16
145385;17200129;2010406;2;15;16
145386;17200139;2010406;2;13;16
145387;17200130;2010406;2;14;16
145388;15200141;2010406;2;10;16
145389;15200109;2010406;2;12;16
145390;17200163;2010406;2;12;16
145391;17200235;2010406;2;13;16
145392;17200238;2010406;2;13;16
145393;17200243;2010406;2;9;16
145394;17200011;2010406;2;13;16
145395;17200012;2010406;2;15;16
145396;17200018;2010406;2;11;16
145397;17200169;2010406;2;11;16
145398;17200148;2010406;2;12;16
145399;17200168;2010406;2;13;16
145400;17200152;2010406;2;14;16
145401;15200048;2010406;2;12;16
145402;17200022;2010406;2;13;16
145403;17200023;2010406;2;12;16
145404;17200057;2010406;2;12;16
145405;17200058;2010406;2;15;16
145406;17200059;2010406;2;13;16
145407;17200026;2010406;2;14;16
145408;17200028;2010406;2;13;16
145409;17200034;2010406;2;12;16
145410;16200115;2010406;2;12;16
145411;17200173;2010406;2;11;16
145412;17200067;2010406;2;11;16
145413;16200118;2010406;2;7;16
145414;16200120;2010406;2;16;16
145415;17200192;2010406;2;11;16
145416;16200151;2010406;2;8;16
145417;16200037;2010406;2;10;16
145418;17200214;2010406;2;12;16
145419;17200216;2010406;2;11;16
145420;17200218;2010406;2;11;16
145421;17200134;2010406;2;16;16
145422;17200135;2010406;2;12;16
145423;18200240;2010406;2;11;16
145424;16200179;2010406;2;13;16
145425;16200183;2010406;2;5;16
145426;16170263;2010406;2;11;16
145427;17200056;2010406;2;14;16
145428;16200137;2010406;2;10;16
145429;17200027;2010406;2;14;16
145430;17200173;2010501;2;8;17
145431;17200156;2010501;2;11;17
145432;17200178;2010501;2;11;17
145433;17200183;2010501;2;11;17
145434;17200065;2010501;2;9;17
145435;17200157;2010501;2;9;17
145436;17200185;2010501;2;14;17
145437;17200071;2010501;2;10;17
145438;17200072;2010501;2;9;17
145439;17200125;2010501;2;12;17
145440;17200209;2010501;2;11;17
145441;16200037;2010501;2;9;17
145442;14200104;2010501;2;10;17
145443;17200222;2010501;2;12;17
145444;17200225;2010501;2;13;17
145445;17200226;2010501;2;12;17
145446;16200177;2010501;2;6;17
145447;17200134;2010501;2;12;17
145448;17200135;2010501;2;10;17
145449;17200238;2010501;2;11;17
145450;17200240;2010501;2;11;17
145451;14200002;2010501;2;8;17
145452;17200250;2010501;2;11;17
145453;17200024;2010501;2;6;17
145454;14200148;2010501;2;9;17
145455;17200004;2010501;2;11;17
145456;14200087;2010501;2;6;17
145457;16200180;2010501;2;10;17
145458;16200004;2010501;2;2;17
145459;17200052;2010501;2;15;17
145460;16200163;2010501;2;8;17
145461;17200016;2010501;2;11;17
145462;17200149;2010501;2;11;17
145463;17200150;2010501;2;13;17
145464;17200153;2010501;2;13;17
145465;17200154;2010501;2;13;17
145466;17200056;2010501;2;10;17
145467;14200109;2010501;2;6;17
145468;16200137;2010501;2;5;17
145469;17200022;2010501;2;9;17
145470;14200040;2010501;2;8;17
145471;17200058;2010501;2;12;17
145472;17200061;2010501;2;11;17
145473;17200027;2010501;2;10;17
145474;17200033;2010501;2;9;17
145475;17200042;2010501;2;11;17
145476;17200044;2010501;2;12;17
145477;17200176;2010501;2;12;17
145478;17200155;2010501;2;12;17
145479;17200181;2010501;2;11;17
145480;17200184;2010501;2;13;17
145481;17200064;2010501;2;12;17
145482;17200066;2010501;2;13;17
145483;17200046;2010501;2;12;17
145484;17200049;2010501;2;11;17
145485;17200187;2010501;2;10;17
145486;17200158;2010501;2;13;17
145487;17200191;2010501;2;11;17
145488;17200193;2010501;2;15;17
145489;17200195;2010501;2;14;17
145490;17200070;2010501;2;11;17
145491;17200073;2010501;2;12;17
145492;17200201;2010501;2;11;17
145493;17200211;2010501;2;11;17
145494;17200127;2010501;2;11;17
145495;17200215;2010501;2;12;17
145496;17200138;2010501;2;6;17
145497;17200140;2010501;2;12;17
145498;17200218;2010501;2;10;17
145499;17200131;2010501;2;12;17
145500;17200229;2010501;2;13;17
145501;17200232;2010501;2;13;17
145502;17200133;2010501;2;12;17
145503;17200245;2010501;2;10;17
145504;17200246;2010501;2;12;17
145505;17200002;2010501;2;10;17
145506;17200007;2010501;2;13;17
145507;17200009;2010501;2;14;17
145508;14200084;2010501;2;11;17
145509;17200014;2010501;2;13;17
145510;17200050;2010501;2;12;17
145511;17200053;2010501;2;14;17
